City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Temperature (C),Pressure (millibars),Humidity,Wind Speed (km/h)
Mumbai,11.5,20,1.63,24.52,14.35,18.8,1.41,11.28,13.7,33.6,1022.9,34,12.82
Mumbai,12.25,24.25,1.03,15.1,8.82,19.12,1.38,11.4,16.65,30.4,1022.9,34,18.3
Mumbai,9.5,16,1.6,10.42,6.88,20.6,1.58,12.18,31.37,34.7,1022.9,33.9,17.65
Mumbai,7.75,9.5,1.57,15.25,9.42,51.38,1.55,4.53,10.78,33.8,1022.9,33.9,11.95
Mumbai,60.5,115.5,3.4,41.25,24.7,9.55,0.78,20.35,39.2,41.9,1022.9,33.9,4.77
Mumbai,58,115,5.35,51.43,31.68,8.58,0.84,19.45,35.78,27.3,1022.9,33.9,4.83
Mumbai,63,115,3.25,65.3,37.4,3.15,0.62,85.9,56.37,43.5,1022.9,33.9,9.55
Mumbai,53.5,109,14.5,90.17,61.77,3.9,1.09,19.25,48.5,46.2,1022.8,33.9,10.95
Mumbai,61,109,3.1,53.88,31.15,7.1,0.99,12.82,19.6,48.6,1022.8,33.9,10.6
Mumbai,16.25,48.25,3.53,11.72,9.15,22.32,2.38,18.3,30.87,42,1022.8,33.9,11.35
Mumbai,20,49,3.85,9.65,8.25,19.15,0.63,17.65,36.25,43.6,1022.8,33.9,11.85
Mumbai,29.5,49,13,7.85,16.95,20.13,2.11,11.95,43.12,43.2,1022.8,33.9,12.82
Mumbai,48.5,49.75,2.97,7.55,6.38,27.93,2.13,4.77,41.18,47.8,1022.8,33.9,11.45
Mumbai,21.25,52.75,2.88,6.88,5.98,27.4,1.54,4.83,43.12,44.2,1022.8,33.9,11.45
Mumbai,28,59.75,2.38,8.68,6.55,26.55,1.23,9.55,53.4,49.1,1022.9,34,11.73
Mumbai,35.75,77.25,2.73,10.08,7.55,25.15,1.68,10.95,49.98,52.5,1022.9,33.9,12.4
Mumbai,30.5,85,3.88,15.15,11.2,35.2,1.67,10.6,46.57,50.4,1023,34,11.97
Mumbai,30.5,97,10.13,48.65,34.12,28.05,2.03,11.35,22.52,40.1,1023,33.9,11.15
Mumbai,41.75,137,6.33,41.62,27.3,23.47,2,11.85,23.02,41.5,1022.9,33.9,12.28
Mumbai,37,104.75,9.52,46,32.22,20.65,1.87,12.82,15.2,35.4,1022.9,33.9,11.45
Mumbai,42.5,132.5,11.3,51.12,36.35,19.22,2.01,11.45,10.8,31.4,1023,33.9,11.3
Mumbai,50.25,121.75,4.98,38.77,24.65,20.85,1.89,11.45,8.33,30.9,1023,33.9,11.9
Mumbai,70.5,106.75,4.6,30.53,19.97,22.18,1.7,11.73,14.23,41.5,1023,33.9,12.15
Mumbai,48.25,111.25,1.67,22.42,13.25,22.38,1.84,12.4,16.65,42.7,1023,33.9,8.15
Mumbai,47.75,94.5,8.1,45.55,30.82,22.1,1.85,11.97,5.4,37.4,1023.1,33.9,11.2
Mumbai,42.5,104.25,5.77,36.82,24.25,21.65,1.8,11.15,4.9,38.6,1023.1,33.9,12.1
Mumbai,38,99,12.02,34.3,28.03,19.82,1.73,12.28,6.9,36.2,1023.2,33.9,13.22
Mumbai,43.5,85.25,7.43,29.42,21.7,22.95,1.83,11.45,2,32.9,1023.2,33.9,13.65
Mumbai,50.5,67.5,3.4,25.42,16.3,22.35,1.84,11.3,5.4,28.7,1023.2,34,12.05
Mumbai,19.75,52.25,5.67,23.43,17.05,22.3,1.76,10.85,7.85,33.6,1023.3,33.9,11.8
Mumbai,14,37.25,6.2,13.83,12.38,36.3,1.66,10.5,12.28,35.1,1023.3,33.9,12.25
Mumbai,14.25,32.5,4.62,10.58,9.35,23.72,0.86,10.05,18.63,33.3,1023.3,34,12.78
Mumbai,9,28.5,3.5,8.02,7.07,28.23,1.83,13.33,26.45,31.2,1023.3,34,10.72
Mumbai,17.75,41.25,2.6,6.25,5.42,33.27,2.07,10.3,36.25,30.9,1023.2,34,10.35
Mumbai,17,48.75,3.15,6,5.75,19.7,1.6,11.9,46.05,31.4,1023.3,33.9,8.88
Mumbai,17,51,2.45,4.9,4.6,21.85,1.08,12.15,49.5,29.7,1023.2,33.9,8.35
Mumbai,22.25,53.5,1.52,6,4.45,29.42,1.29,8.15,52.93,32.6,1023.2,34,7.95
Mumbai,27.75,56.75,1.95,3.72,3.57,19.65,1.21,11.2,52.93,34.4,1023.3,33.9,4.77
Mumbai,23.25,60.5,1.82,3.55,3.4,16.88,1.4,12.1,55.85,34.7,1023.3,33.9,11.3
Mumbai,20.5,55,2.55,4.52,4.47,17.2,1.52,13.22,57.82,34.6,1023.3,33.9,11.6
Mumbai,19,54.5,2.4,9,6.7,17.97,1.6,13.65,46.05,32.5,1023.3,33.9,10.75
Mumbai,22.75,72.75,14.95,45.37,36.3,16.65,1.85,12.05,28.42,36.3,1023.3,33.9,10.33
Mumbai,34.5,110.75,14.38,55.98,41.48,17.82,2.32,11.8,15.68,36.6,1023.3,33.9,10.55
Mumbai,36.25,130,28,60.15,54.72,20.22,2.34,12.25,9.8,31.5,1023.3,33.9,24.25
Mumbai,38.5,137.75,24.77,58.17,51.13,21.83,2.19,12.78,7.83,26.1,1023.3,33.9,21.97
Mumbai,40,136.25,8.2,47.1,31.73,20.5,1.97,10.72,4.88,27.5,1023.2,33.9,14.55
Mumbai,30.25,115,9.82,44.3,31.58,20.33,1.91,10.35,6.85,24.5,1023.2,33.9,12.55
Mumbai,27.25,107,5.95,30.2,20.93,21.5,1.55,8.88,11.3,21.6,1023.2,33.9,12.12
Mumbai,25,92.5,3.15,26.65,16.7,21.38,1.52,8.35,13.7,18.6,1023.3,33.9,13.88
Mumbai,23.5,85,2.07,20.58,12.6,21.63,1.45,7.95,14.7,19.9,1023.3,33.9,12.55
Mumbai,18.75,55.5,1.4,17.55,10.5,40.6,1.71,4.77,29.9,25.7,1023.3,33.9,12.8
Mumbai,47,85,3.23,38.85,23.3,11.7,1.17,11.3,26.47,29.3,1023.4,33.9,12.47
Mumbai,55,101,3.63,38.32,23.32,10.8,1.2,11.6,25.03,23.4,1023.4,33.9,11.5
Mumbai,54.5,97.5,1.87,35.6,20.45,10.83,0.87,10.75,25,17.6,1023.4,33.9,12.12
Mumbai,50.5,100.25,2.68,36.45,21.53,11.22,0.83,10.33,26.45,26,1023.5,33.9,13.98
Mumbai,52.75,102,2.13,33.9,19.75,10.65,0.85,10.55,29.4,33.8,1023.5,34,13.25
Mumbai,40.75,104.25,2.6,38.5,22.6,7.8,0.43,24.25,57.82,39.5,1023.5,34,12.7
Mumbai,41.75,99.25,13.25,85.35,58.17,2.2,0.99,21.97,50.5,40,1023.5,33.9,12.78
Mumbai,10.25,30,3.05,5.55,5.45,20.65,0.38,14.55,33.32,40.4,1023.5,34,10.6
Mumbai,10.5,39.75,13.3,4.83,15.6,24.62,1.56,12.55,39.2,40.3,1023.4,34,8.9
Mumbai,11.25,42.5,2.1,5.15,4.48,23.2,1.45,12.12,46.52,35.7,1023.4,34,24.62
Mumbai,16.75,43.25,2.45,5.3,4.82,18.35,1.31,13.88,49.5,39.2,1023.4,34,23.2
Mumbai,13.5,43,1.8,4.85,4.05,16.53,1.4,12.55,51.48,38.3,1023.4,34,18.35
Mumbai,15.75,48.25,1.62,4.5,3.7,16.35,1.94,12.8,52.43,37.5,1023.5,34,16.53
Mumbai,17,47.5,1.82,6.5,4.95,17,2.02,12.47,52.43,38.8,1023.5,34,16.35
Mumbai,16.5,59.75,1.92,13.95,8.98,18.67,2.07,11.5,44.6,43.9,1023.5,33.9,17
Mumbai,25.25,87.5,16.45,45.9,37.75,17.8,2.08,12.12,26.45,39.9,1023.5,33.9,18.67
Mumbai,35.75,137.75,90.93,79.1,115.98,18.45,2.19,13.98,6.85,39.3,1023.4,33.9,17.8
Mumbai,49.75,218.25,29.25,45.4,47.95,20.25,2.07,13.25,15.2,39.5,1023.5,33.9,18.45
Mumbai,32.5,133,28.23,57.82,53.7,20.9,2,12.7,7.35,37.5,1023.5,33.9,20.25
Mumbai,37.5,147.25,9.35,53.4,36.02,21.65,1.91,12.78,8.33,32.6,1023.6,33.9,20.9
Mumbai,39,154,3.75,37.25,22.88,22.15,1.6,10.6,12.72,29.3,1023.6,33.9,21.65
Mumbai,39,154,1.45,33.55,19.05,20.58,1.69,8.9,12.23,28,1023.6,33.9,22.15
Mumbai,32.25,100.75,12.98,51.85,38.15,18.38,1.7,8.88,6.85,27.4,1023.7,33.9,20.58
Mumbai,28.75,83.25,6.08,37.47,24.88,19.85,1.55,8.58,21.1,24.3,1023.8,33.9,18.38
Mumbai,15.25,54.25,2.1,25.58,15.27,18.95,1.44,8.65,11.3,25.7,1023.8,33.9,19.85
Mumbai,13.75,39.25,6.03,24.5,17.95,18.62,1.52,7.42,8.3,24.2,1023.9,33.9,18.95
Mumbai,17.25,44.25,4.73,24.15,16.65,18.1,1.62,8.62,9.8,25.9,1023.9,33.9,18.62
Mumbai,17.75,38.5,4.93,11.95,10.38,18.12,1.5,9.1,16.15,26.4,1023.9,33.9,18.1
Mumbai,9,36.25,5.85,10.15,10.15,18.8,1.39,11.15,20.1,27.8,1023.9,34,18.12
Mumbai,12,35.75,4.82,11.27,9.9,23.17,1.64,12.75,25.97,27.7,1023.8,33.9,18.8
Mumbai,13,42.5,3.77,11.6,9.25,33,1.66,5.9,35.3,26.4,1023.8,33.9,23.17
Mumbai,14.75,48.5,3.5,10.25,8.3,33.45,0.93,9.85,43.12,27.6,1023.9,33.9,33
Mumbai,13,53,14.2,7.17,17.52,28.45,2.08,10.98,47.02,28.7,1023.9,33.9,18.23
Mumbai,17.75,52.25,3.27,8.55,7.22,29.63,1.32,4.42,45.1,32,1023.8,33.9,16.75
Mumbai,15.25,52.25,4.25,10.6,9.1,16.53,1.53,15.28,53.9,32.7,1023.8,33.9,18.28
Mumbai,20,59.75,3.57,10.38,8.42,14.45,1.29,16.37,51.95,28.9,1023.8,33.9,15.58
Mumbai,22,60.75,3.95,12.2,9.67,29.6,1.84,9.65,51.98,31.9,1023.8,33.9,16.75
Mumbai,21,63.25,2.78,11.4,8.33,18.23,1.57,18.22,55.35,33.6,1023.7,33.9,17.62
Mumbai,26.25,85.5,7.67,42.22,28.7,16.75,1.81,16,34.77,33.1,1023.8,33.9,14.6
Mumbai,24.75,102.25,3.57,33,20.5,18.28,1.78,15.2,31.85,30.9,1023.8,34,15.7
Mumbai,32.5,144,44.6,63.97,70.3,15.58,2.54,16.97,14.7,36.5,1023.8,34,17.25
Mumbai,51,217.75,67.37,63.1,88.33,16.75,2.4,17.28,9.78,37.1,1023.8,34,18.15
Mumbai,48.5,196.75,10.83,30.2,24.88,17.62,2.07,13.42,18.63,24,1023.9,34,19.5
Mumbai,22,84.25,6.87,26.63,19.75,14.6,1.92,14.38,19.1,19.6,1023.9,34,22.6
Mumbai,19,64,3.87,23.9,15.88,15.7,1.85,10.02,19.1,20,1023.9,34,22.83
Mumbai,12,63.25,4.05,25.95,17.1,17.25,1.97,7.95,13.72,19,1023.9,34,21.78
Mumbai,14.75,67.25,3,20.05,13.12,18.15,1.98,7.1,18.65,20.5,1023.9,34,30.7
Mumbai,15,56.5,1.95,11,7.43,19.5,1.94,8.28,27.92,28.3,1023.9,34.1,53.85
Mumbai,19,48.5,1.2,7.78,5.1,22.6,1.85,8.7,23.53,32.1,1024,34,10.6
Mumbai,19.75,43.25,1.45,10.58,6.8,22.83,1.84,7.77,22.05,40.6,1024,34,11.07
Mumbai,14.25,38.75,3,14.75,10.27,21.78,1.79,9.67,15.7,42.3,1023.9,34,25.8
Mumbai,18.5,58.25,5.15,15.85,12.62,30.7,1.77,11.35,17.13,40.7,1023.9,34,16.47
Mumbai,20,56,5.4,15.95,12.85,53.85,2.38,5.15,17.6,38.4,1023.9,33.9,18.15
Mumbai,53,115.25,2.8,37.77,22.38,10.6,0.95,11.6,40.68,35.7,1023.9,33.9,16.58
Mumbai,51.5,103.75,2.5,28.9,17.4,11.07,0.92,10.88,28.42,36.2,1023.9,33.9,20.35
Mumbai,9.5,38.5,3.8,11.2,9.1,25.8,0.75,20.1,41.17,35.2,1023.9,34,32.85
Mumbai,12.5,34,14.1,7.95,17.83,16.47,1.84,19.83,51,35.7,1023.9,33.9,21.83
Mumbai,17,43,4.4,8.3,8.02,18.15,1.56,18.42,46.57,27.6,1024,34,15.3
Mumbai,17.25,55,2.98,6.33,5.75,16.58,1.76,18.28,51.48,41.5,1024,33.9,17.53
Mumbai,22.75,62.25,3.62,8.88,7.68,20.35,1.68,16.55,55.35,33.2,1024,33.9,17.8
Mumbai,26,75.25,3.65,9.07,7.77,32.85,1.54,17.53,52.43,44,1024,34,11.88
Mumbai,19.75,80,3.22,11.8,8.9,21.83,1.53,17.8,48.03,41.3,1024,33.9,11.1
Mumbai,20.75,106,2.75,18,11.77,15.3,1.61,11.88,33.82,40.3,1024,33.9,10.92
Mumbai,26.75,140,3.55,23.08,15.15,14.15,1.66,11.1,25,37.6,1024,33.9,10.28
Mumbai,28.5,113.5,3.98,32.7,20.6,12.5,2.19,10.92,18.6,37.4,1024,33.9,10.77
Mumbai,29.75,119.75,26.18,42.22,43.75,11.72,2.39,10.28,12.75,33.3,1024,33.9,10.82
Mumbai,36.75,147.75,13.65,36.02,30.22,13.12,2.41,10.77,9.8,35.6,1024,33.9,11.98
Mumbai,33,108,14.92,32.07,29.2,13.8,2.13,10.82,8.83,38.8,1024,33.9,11
Mumbai,29,112,29.45,43.57,47.12,14.27,2.32,11.98,6.38,33.6,1024.1,33.9,11.5
Mumbai,33.5,117,4.55,39.72,24.8,15.92,2.38,11,7.33,30.4,1024.1,33.9,13.38
Mumbai,27.75,101.75,4.27,40,24.73,15.8,2.28,11.5,6.85,34.7,1024.1,33.9,12.77
Mumbai,24.25,89,2.48,28.65,17.25,16.15,2.46,13.38,25.95,33.8,1024.2,33.9,12.07
Mumbai,24.5,83.75,4.3,33.05,21.1,15.53,1.96,12.77,8.33,41.9,1024.2,33.9,14.2
Mumbai,24.25,91,4.75,33.15,21.53,15.83,1.85,12.07,8.3,27.3,1024.2,33.9,13.87
Mumbai,25,72,3.52,20.17,13.6,15.92,1.8,11.03,13.25,43.5,1024.2,33.9,14.25
Mumbai,16.5,53.25,3.45,10.15,8.2,15.92,1.39,11.25,18.13,46.2,1024.2,33.9,12.85
Mumbai,18.25,61.25,4.58,10.45,9.28,16.35,1.28,12.7,23.53,48.6,1024.3,33.9,12.02
Mumbai,17.5,59.75,3.48,8.75,7.52,16.55,1.3,13.02,33.82,42,1024.3,33.9,12.1
Mumbai,14,44.75,4.27,8.25,7.85,18.58,1.35,13.75,34.8,43.6,1024.2,33.9,11.75
Mumbai,15.25,46,4.2,8.2,7.75,26.3,0.64,3.7,39.2,43.2,1024.3,33.9,12.5
Mumbai,12.5,47,13.95,9.12,18.3,18.15,1.12,7.68,43.15,47.8,1024.3,33.9,10.2
Mumbai,20.75,60.25,4.85,11.2,9.9,17.2,1.18,9.93,65.18,44.2,1024.3,33.9,9.12
Mumbai,24.75,65.25,4.53,8.62,8.27,17.37,1.27,11.85,64.17,49.1,1024.3,33.9,9.03
Mumbai,29,72,4.5,12.68,10.4,19.38,1.4,12.12,71.05,52.5,1024.3,33.9,9.1
Mumbai,26,81.25,3.85,11.12,9.05,16.8,1.29,14.2,66.12,50.4,1024.3,34,8.92
Mumbai,26.25,84,3.35,15.42,10.95,14.2,1.41,13.87,58.82,40.1,1024.3,34,7.93
Mumbai,27,90,4.02,32,20.25,15.1,1.48,14.25,40.65,41.5,1024.3,34,7.7
Mumbai,36.25,132.25,5.77,33.48,22.52,15.08,1.43,12.85,32.32,35.4,1024.3,34,
Mumbai,29.25,109,4.6,21.65,15.25,17.35,1.37,12.02,34.77,31.4,1024.3,33.9,
Mumbai,27.25,82,3.55,23.35,15.3,16.9,1.22,12.1,30.87,30.9,1024.2,34,
Mumbai,41,91.75,2.97,30.15,18.45,16.6,1.31,11.75,21.55,41.5,1024.2,34,
Mumbai,53,121,1.45,26.62,15.38,16.6,1.34,12.5,21.55,42.7,1024.1,34,
Mumbai,27,103.25,1.35,20.1,11.77,16.57,1.22,10.2,20.1,43.9,1024.2,33.9,
Mumbai,30.75,88.5,4.62,41.3,25.72,15.67,1.17,9.12,7.35,47.1,1024.2,33.9,
Mumbai,38.25,95.25,2.02,22.62,13.7,17.3,1.12,9.03,17.65,46.4,1024.2,33.9,
Mumbai,29.25,93,1.6,19,11.45,16.5,1.3,9.1,33.3,43.9,1024.2,33.9,
Mumbai,33.5,87.25,1.47,15.07,9.25,17.03,1.59,8.92,21.58,43,1024.3,33.9,
Mumbai,25.5,67.25,1.37,14.88,9.05,16.55,1.6,7.93,19.6,42.4,1024.2,33.9,
Mumbai,24.5,63.75,2.97,18.35,12.22,16.23,1.67,7.7,16.17,47.9,1024.3,34,
Mumbai,26,75.75,9.5,25.7,21.4,16.12,1.87,8.53,14.2,44.4,1024.2,34,
Mumbai,23.75,67.25,6.77,13.4,12.63,18.8,1.74,10.92,24.97,45.3,1024.3,33.9,
Mumbai,17.5,64.25,5.27,13.25,11.33,18.9,1.69,11.78,34.77,40.7,1024.3,33.9,
Mumbai,20.5,71,4.77,9.95,9.18,22.95,1.85,13,44.57,37.7,1024.2,33.9,
Mumbai,26.25,72,4.25,12.3,9.95,26.8,0.95,13.4,56.85,35.1,1024.2,33.9,
Mumbai,28.75,77.5,16.32,16.98,24.37,19.92,1.4,11.95,67.12,35.5,1024.2,33.9,
Mumbai,27.25,87,4.62,15,11.73,18.67,1.18,8.78,70.57,35,1024.3,33.9,
Mumbai,32,90.5,3.43,10.6,8.45,18.43,1.12,8.55,73.5,33.7,1024.3,33.9,
Mumbai,26.25,82.75,3.62,9.75,8.15,18.43,1.08,9,74.48,34.1,1024.2,33.9,
Mumbai,28.5,84,3.65,10.3,8.47,18.22,1.16,8.83,73.5,33.2,1024.2,33.9,
Mumbai,30.75,92.25,3.57,19.23,13.13,17.53,1.21,11.45,65.67,34.9,1024.2,33.9,
Mumbai,29.5,158.5,4.02,53.75,31.88,16.22,1.41,15,38.73,38.8,1024.2,34,
Mumbai,35.75,199.25,29.68,59.47,55.77,17.22,1.49,15.88,18.15,44.3,1024.2,34,
Mumbai,40.25,147,25.52,55.32,50.2,16.62,2.06,15.55,15.7,52,1024.3,33.9,
Mumbai,47.5,162.5,37.07,51.05,57.28,18.97,2.16,14.17,14.7,47.7,1024.3,34,
Mumbai,49,174.5,48.88,51.28,67.05,17.2,2.14,14.27,9.78,49.3,1024.3,34,
Mumbai,49,179,19.77,46.25,40.7,15.6,2.04,13.33,10.75,46.8,1024.3,33.9,
Mumbai,38.75,120.25,8.1,30.62,22.9,18.88,1.52,10.38,16.65,41.1,1024.3,33.9,
Mumbai,26.75,101.5,10.1,32.25,25.4,18.65,1.5,9.05,13.25,37.8,1024.3,33.9,
Mumbai,32,116.5,33.73,39.93,48.68,18.12,1.59,9.65,4.9,40.9,1024.3,34,
Mumbai,41.5,160.25,42.3,44.25,57.98,18.35,1.83,9.3,14.7,47.1,1024.2,33.9,
Mumbai,40.5,162.5,15.1,39,33.02,19.85,1.41,8.7,5.4,46.4,1024.2,33.9,
Mumbai,37.5,123.25,7.42,35.52,24.92,18.43,1.41,8.17,6.38,43.9,1024.2,33.9,
Mumbai,36.5,109.5,45.05,31.62,53.43,19.37,1.55,10.15,4.4,43,1024.2,33.9,
Mumbai,39,113.5,18,29.88,30.53,21.35,1.45,10.12,12.23,42.4,1024.1,34,
Mumbai,38.5,112,5.5,16.92,13.47,21.83,1.43,16.6,31.37,47.9,1024.2,33.9,
Mumbai,25,75.25,3.5,8.8,7.52,22.82,1.45,16.95,32.85,44.4,1024.1,33.9,
Mumbai,15.75,43.75,3.28,5.23,5.45,29.4,1.36,16.45,37.73,45.3,1024.1,33.9,
Mumbai,15,38.25,2.9,6.75,5.95,38.5,1.57,13.92,46.07,40.7,1024.1,33.9,
Mumbai,14,42.25,1.95,5.7,4.65,45,1.9,8.2,50.48,37.7,1024.1,33.9,
Mumbai,13.75,43.25,1.97,3.92,3.7,21,1.35,10.1,52.93,35.1,1024.1,33.9,
Mumbai,20.5,44.25,2.35,3.73,3.88,26.08,1.14,7.85,51.95,35.5,1024.1,33.9,
Mumbai,13.75,42,2.5,5.68,5.05,34.95,1.88,2.07,51.45,35,1024,33.9,
Mumbai,9.5,37.5,1.97,3.98,3.75,18.12,1.48,7.85,51.95,33.7,1024,34,
Mumbai,17,52.5,2.98,6.92,6.1,18.05,1.51,8.98,48.52,34.1,1024,34,
Mumbai,17.75,70.25,3.15,29.25,18.15,29.42,1.46,6.3,31.35,33.2,1024.1,34,
Mumbai,9.75,31.5,4.02,23.9,16,14.2,0.72,11.33,28.9,34.9,1024,34,
Mumbai,12,33.5,3.25,19.23,12.88,13.92,0.68,8.52,25.97,38.8,1024,33.9,
Mumbai,13,36.75,3.33,20.8,13.8,13.95,0.59,7.22,24,44.3,1024,33.9,
Mumbai,15.5,43.5,8.08,27.28,21.1,13.35,0.81,7.75,15.68,52,1024,33.9,
Mumbai,23,60,18.4,47.73,40.38,11.3,1.12,8.33,15.68,47.7,1024,33.9,
Mumbai,42,85.5,14.22,43.55,34.67,10.62,1.07,9.37,11.3,49.3,1024,33.9,
Mumbai,18,54,10.92,38.17,29.2,10.68,0.96,9.6,12.75,46.8,1023.9,33.9,
Mumbai,20,54.25,6.1,34.02,23.07,10.5,1.1,7.93,11.8,41.1,1023.9,33.9,
Mumbai,18.25,44.5,7.1,35.8,24.8,10.53,1.07,8.2,11.8,37.8,1023.8,33.9,
Mumbai,21.5,49,9.08,38.05,27.62,10.25,0.99,7.53,11.28,40.9,1023.8,33.9,
Mumbai,20.5,47.75,5.85,34.97,23.35,9.93,0.93,8.25,11.8,47.1,1023.8,34,
Mumbai,20.75,43.5,6.57,39.95,26.6,9.42,1.17,8.28,11.78,46.4,1023.8,33.9,
Mumbai,15.75,40.25,4.6,40.38,25.22,9.72,1.12,8.35,10.78,43.9,1023.8,33.9,
Mumbai,12.5,34.25,4,43.2,26.2,9.42,1.2,8.2,11.8,43,1023.7,33.9,
Mumbai,16,33.75,3.9,40.93,24.93,7.82,0.99,7.55,5.9,42.4,1023.7,33.9,
Mumbai,23,39.5,2.7,37.08,21.95,9.48,0.52,6.95,11.25,47.9,1023.6,33.9,
Mumbai,26.25,43.25,5.03,39.6,25.12,9.17,0.58,7.03,11.78,44.4,1023.7,34,
Mumbai,28.25,54,7.05,47.48,30.95,7.9,0.65,9.65,13.25,45.3,1023.7,33.9,
Mumbai,32,64.5,3.62,37.47,22.93,8.6,0.46,9.65,19.1,40.7,1023.7,33.9,
Mumbai,31,63.25,3.75,33.07,20.63,8.62,0.85,10.67,22.08,37.7,1023.7,33.9,
Mumbai,27.5,68.75,3.15,33,20.12,9.25,0.9,12.53,27.95,35.1,1023.8,33.9,
Mumbai,25,56.75,4.5,36.53,23.1,9.65,0.9,13.4,50.98,35.5,1023.7,33.9,
Mumbai,22.75,59,3.65,47.7,28.35,6.05,3.42,21.9,39.7,35,1023.7,33.9,
Mumbai,24.75,59,13.75,75.13,53.03,1.9,0.68,9.37,35.75,33.7,1023.7,33.9,
Mumbai,25,,3.43,35.65,21.78,9.85,0.79,9.53,36.73,34.1,1023.7,33.9,
Mumbai,27.75,58,3.62,35.15,21.65,10.23,0.68,9.78,37.23,33.2,1023.7,33.9,
Mumbai,25.75,60.75,3.73,34.82,21.6,9.92,0.72,7.55,33.3,34.9,1023.6,33.9,
Mumbai,22,69,5.02,29.27,19.67,13.28,0.7,9.97,28.4,38.8,1023.6,33.9,
Mumbai,33.5,102.75,9.48,42.2,30.15,14.25,0.98,8.53,7.85,44.3,1023.7,34,
Mumbai,30,136.5,9.1,38.45,27.85,12.67,1.16,9.05,21.55,52,1023.6,34,
Mumbai,36.75,107,6.22,29,20.5,13.28,1.33,8.65,22.05,47.7,1023.6,33.9,
Mumbai,43.25,103.5,4.28,32.7,20.88,11.95,1.27,8.97,23.05,49.3,1023.5,34,
Mumbai,32,83.25,7.45,30.52,22.3,12.9,1.27,9.15,22.55,46.8,1023.6,33.9,
Mumbai,41.25,105.25,6.02,37.1,24.65,11.7,1.4,8.75,26.47,41.1,1023.5,34,
Mumbai,42,97,5.95,38.57,25.33,12.22,1.42,9.03,24.5,37.8,1023.5,33.9,
Mumbai,46.5,88.25,7.18,43.55,28.95,11.28,1.36,11.95,23.5,40.9,1023.5,33.9,
Mumbai,49.25,98,2.77,38.55,22.78,10.43,1.2,12.55,22.08,41.9,1023.5,33.9,
Mumbai,48.25,93.75,2.15,35.45,20.57,11.03,1.26,12,21.6,47.1,1023.5,34,
Mumbai,56,100,1.57,35.93,20.38,10.25,1.28,11.92,20.6,46.4,1023.4,33.9,
Mumbai,44,78.5,1.57,36.85,20.9,9.75,0.84,12.45,26.92,43.9,1023.5,33.9,
Mumbai,52.5,87,2.02,35.7,20.65,9.1,0.89,12.2,27.9,43,1023.4,34,
Mumbai,51.25,88,2.15,34.45,20.05,8.45,0.87,10.08,31.4,42.4,1023.4,34,
Mumbai,53.5,85.25,2.83,34.88,20.8,8.05,1.06,9.37,32.35,47.9,1023.4,33.9,
Mumbai,59.5,96.5,3.37,41.25,24.68,7.1,0.94,9.8,31.87,44.4,1023.4,33.9,
Mumbai,62.25,101,3.8,41.05,24.92,6.25,0.87,10.42,34.8,45.3,1023.3,33.9,
Mumbai,56,99.5,3.55,42.12,25.3,8.23,0.69,12.1,39.68,40.7,1023.3,34,
Mumbai,50.75,98.5,2.95,36.55,21.8,8.45,0.27,17.15,44.1,37.7,1023.3,34,
Mumbai,42,104,12.9,61.77,45.25,8.35,1.05,15.35,82.82,35.1,1023.3,33.9,
Mumbai,37,91.25,3.12,29.27,18.12,11.28,1.16,13.85,58.32,35.5,1023.3,33.9,
Mumbai,38.5,91.75,3.4,28.7,18,12.05,1.02,15.62,52.43,35,1023.3,34,
Mumbai,35.5,79.75,4.2,27.3,17.95,13.15,1.07,14.23,40.7,33.7,1023.2,34,
Mumbai,38.5,103.5,3.55,29.88,18.78,12.27,1.33,12.42,38.2,34.1,1023.2,33.9,
Mumbai,38.25,125,5.78,46.58,29.45,12.55,1.31,12.83,28.4,33.2,1023.2,33.9,
Mumbai,52.25,154,4.75,51.47,31.25,10.33,1.48,11.53,24.02,34.9,1023.2,34,
Mumbai,55.25,135.75,4.88,43.18,26.95,10.37,1.37,11,58.8,38.8,1023.2,34,
Mumbai,43,79.75,4.1,36.12,22.57,25.98,1.62,10.55,11.75,44.3,1023.2,34,
Mumbai,46.75,79.25,2.93,22.78,14.5,24.28,1.72,10.68,19.58,52,1023.1,33.9,
Mumbai,36.75,74.75,1.62,15.1,9.35,24.28,1.73,11.98,22.03,47.7,1023.1,33.9,
Mumbai,27.25,56.5,2.95,21.07,13.65,25.47,1.92,13.97,15.2,49.3,1023.1,33.9,
Mumbai,27.5,51.5,14.02,29.43,27.07,22.6,1.61,15,9.78,46.8,1023.1,33.9,
Mumbai,29,60,8.38,31.13,23.35,18.42,1.15,12.92,17.62,41.1,1023,33.9,20.0767
Mumbai,34.75,61.75,3.68,17.88,12.5,18.03,1.27,11.27,32.35,37.8,1023,33.9,17.1143
Mumbai,26.75,59,5.2,19.35,14.5,18,1.2,8.33,25.97,40.9,1022.9,33.9,23.1679
Mumbai,30.75,61.75,5.48,21.47,15.88,22.75,1.22,9.5,51.93,41.9,1022.9,34,24.3754
Mumbai,27.5,64.75,3.45,17.55,12.15,22.35,0.69,10.55,63.2,47.1,1022.8,33.9,27.5954
Mumbai,29.25,76.5,39.5,34.2,55.9,31.75,1.11,6.87,67.62,46.4,1022.8,34,26.0337
